date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dateChecked,death,hospitalized,total,totalTestResults,posNeg,fips,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease
2020-04-02,IN,3039.0,13246.0,,,,,,,,,2020-04-02T20:00:00Z,78.0,,16285.0,16285.0,16285.0,18,13.0,0.0,1436.0,474.0,1910.0
2020-04-02,KS,552.0,6059.0,,,138.0,,,,,,2020-04-02T20:00:00Z,13.0,138.0,6611.0,6611.0,6611.0,20,3.0,24.0,648.0,70.0,718.0
2020-04-02,KY,680.0,7220.0,,,,,,,,,2020-04-02T20:00:00Z,20.0,,7900.0,7900.0,7900.0,21,3.0,0.0,255.0,89.0,344.0
2020-04-02,LA,9150.0,41936.0,,1639.0,,,,507.0,,,2020-04-02T20:00:00Z,310.0,,51086.0,51086.0,51086.0,22,37.0,0.0,2584.0,2726.0,5310.0
2020-04-02,MA,8867.0,47767.0,,,813.0,,,,,,2020-04-02T20:00:00Z,229.0,813.0,56634.0,56634.0,56634.0,25,42.0,131.0,3642.0,1228.0,4870.0
2020-04-02,MD,2331.0,18890.0,,,582.0,,,,,81.0,2020-04-02T20:00:00Z,36.0,582.0,21221.0,21221.0,21221.0,24,5.0,60.0,1657.0,346.0,2003.0
2020-04-02,ME,376.0,6088.0,,,68.0,,,,,94.0,2020-04-02T20:00:00Z,7.0,68.0,6464.0,6464.0,6464.0,23,0.0,5.0,0.0,32.0,32.0
2020-04-02,MI,14117.0,30368.0,,,,,,,,,2020-04-02T20:00:00Z,417.0,,44485.0,44485.0,44485.0,26,80.0,0.0,3131.0,1229.0,4360.0
2020-04-02,MN,742.0,21652.0,,75.0,138.0,38.0,38.0,,,,2020-04-02T20:00:00Z,18.0,138.0,22394.0,22394.0,22394.0,27,1.0,16.0,1150.0,53.0,1203.0
2020-04-02,MO,1834.0,17849.0,,,,,,,,,2020-04-02T20:00:00Z,19.0,,19683.0,19683.0,19683.0,29,1.0,0.0,2003.0,253.0,2256.0
2020-04-02,MP,8.0,13.0,12.0,,,,,,,,2020-04-02T20:00:00Z,1.0,,33.0,21.0,21.0,69,1.0,0.0,13.0,2.0,15.0
2020-04-02,MS,1177.0,4753.0,,,360.0,,,,,,2020-04-02T20:00:00Z,26.0,360.0,5930.0,5930.0,5930.0,28,4.0,28.0,1041.0,104.0,1145.0
2020-04-02,MT,227.0,5093.0,,,20.0,,,,,,2020-04-02T20:00:00Z,5.0,20.0,5320.0,5320.0,5320.0,30,0.0,3.0,383.0,19.0,402.0
2020-04-02,NC,1857.0,26822.0,,184.0,,,,,,,2020-04-02T20:00:00Z,16.0,,28679.0,28679.0,28679.0,37,6.0,0.0,2163.0,273.0,2436.0
2020-04-02,ND,159.0,4821.0,,,28.0,,,,,43.0,2020-04-02T20:00:00Z,3.0,28.0,4980.0,4980.0,4980.0,38,0.0,5.0,470.0,17.0,487.0
2020-04-02,NE,246.0,3978.0,11.0,,,,,,,,2020-04-02T20:00:00Z,5.0,,4235.0,4224.0,4224.0,31,1.0,0.0,503.0,36.0,539.0
2020-04-02,NH,415.0,6078.0,126.0,,58.0,,,,,91.0,2020-04-02T20:00:00Z,4.0,58.0,6619.0,6493.0,6493.0,33,0.0,2.0,93.0,0.0,93.0
2020-04-02,NJ,25590.0,33520.0,,2000.0,,,,,,,2020-04-02T20:00:00Z,537.0,,59110.0,59110.0,59110.0,34,182.0,0.0,3133.0,3335.0,6468.0
2020-04-02,NM,363.0,13648.0,,31.0,,,,,,26.0,2020-04-02T20:00:00Z,6.0,,14011.0,14011.0,14011.0,35,1.0,0.0,723.0,48.0,771.0
2020-04-02,NV,1458.0,12588.0,,,,,,,,,2020-04-02T20:00:00Z,38.0,,14046.0,14046.0,14046.0,32,12.0,0.0,1069.0,179.0,1248.0
2020-04-02,NY,92381.0,146584.0,,13383.0,20817.0,3396.0,,,,7434.0,2020-04-02T20:00:00Z,2373.0,20817.0,238965.0,238965.0,238965.0,36,432.0,2449.0,9416.0,8669.0,18085.0
2020-04-02,OH,2902.0,32016.0,,,802.0,,260.0,,,,2020-04-02T20:00:00Z,81.0,802.0,34918.0,34918.0,34918.0,39,16.0,123.0,5024.0,355.0,5379.0
2020-04-02,OK,879.0,1265.0,,182.0,257.0,144.0,,,,,2020-04-02T20:00:00Z,34.0,257.0,2144.0,2144.0,2144.0,40,4.0,38.0,17.0,160.0,177.0
2020-04-02,OR,826.0,15259.0,,134.0,188.0,,,38.0,,,2020-04-02T20:00:00Z,21.0,188.0,16085.0,16085.0,16085.0,41,3.0,34.0,2123.0,90.0,2213.0
2020-04-02,PA,7016.0,47698.0,,,730.0,,,,,,2020-04-02T20:00:00Z,90.0,730.0,54714.0,54714.0,54714.0,42,16.0,110.0,5271.0,1211.0,6482.0
2020-04-02,PR,316.0,1604.0,1119.0,,,,,,,,2020-04-02T20:00:00Z,12.0,,3039.0,1920.0,1920.0,72,1.0,0.0,195.0,30.0,225.0
2020-04-02,RI,657.0,4412.0,,72.0,,14.0,,6.0,,35.0,2020-04-02T20:00:00Z,12.0,,5069.0,5069.0,5069.0,44,2.0,0.0,581.0,91.0,672.0
2020-04-02,SC,1554.0,5441.0,,,896.0,,,,,,2020-04-02T20:00:00Z,31.0,896.0,6995.0,6995.0,6995.0,45,5.0,547.0,408.0,261.0,669.0
2020-04-02,SD,165.0,4217.0,0.0,,17.0,,,,,57.0,2020-04-02T20:00:00Z,2.0,17.0,4382.0,4382.0,4382.0,46,0.0,5.0,314.0,36.0,350.0
2020-04-02,TN,2845.0,31766.0,,,263.0,,,,,220.0,2020-04-02T20:00:00Z,32.0,263.0,34611.0,34611.0,34611.0,47,8.0,63.0,1997.0,162.0,2159.0
2020-04-02,TX,4669.0,46010.0,,196.0,,,,,,38.0,2020-04-02T20:00:00Z,70.0,,50679.0,50679.0,50679.0,48,12.0,0.0,2150.0,672.0,2822.0
2020-04-02,UT,1074.0,20155.0,,,100.0,,,,,,2020-04-02T20:00:00Z,7.0,100.0,21229.0,21229.0,21229.0,49,0.0,9.0,0.0,62.0,62.0
2020-04-02,VA,1706.0,15883.0,,246.0,305.0,,145.0,,108.0,,2020-04-02T20:00:00Z,41.0,305.0,17589.0,17589.0,17589.0,51,7.0,0.0,2023.0,222.0,2245.0
2020-04-02,VI,33.0,149.0,42.0,,,,,,,25.0,2020-04-02T20:00:00Z,,,224.0,182.0,182.0,78,0.0,0.0,23.0,3.0,26.0
2020-04-02,VT,338.0,4711.0,,29.0,45.0,,,,,15.0,2020-04-02T20:00:00Z,17.0,45.0,5049.0,5049.0,5049.0,50,1.0,0.0,537.0,17.0,554.0
2020-04-02,WA,6893.0,86889.0,,,,,,,,,2020-04-02T20:00:00Z,310.0,,93782.0,93782.0,93782.0,53,28.0,0.0,4332.0,353.0,4685.0
2020-04-02,WI,1730.0,20317.0,,,461.0,,,,,,2020-04-02T20:00:00Z,31.0,461.0,22047.0,22047.0,22047.0,55,7.0,63.0,1498.0,180.0,1678.0
2020-04-02,WV,217.0,5276.0,,,1.0,,,,,,2020-04-02T20:00:00Z,2.0,1.0,5493.0,5493.0,5493.0,54,1.0,0.0,892.0,26.0,918.0
2020-04-02,WY,150.0,2439.0,,,19.0,,,,,31.0,2020-04-02T20:00:00Z,0.0,19.0,2589.0,2589.0,2589.0,56,0.0,1.0,221.0,20.0,241.0
2020-04-01,AK,133.0,4470.0,,,9.0,,,,,,2020-04-01T20:00:00Z,3.0,9.0,4603.0,4603.0,4603.0,02,0.0,2.0,876.0,14.0,890.0
2020-04-01,AL,1077.0,6697.0,,,,,,,,,2020-04-01T20:00:00Z,26.0,,7774.0,7774.0,7774.0,01,13.0,0.0,399.0,96.0,495.0
2020-04-01,AR,584.0,7354.0,,56.0,90.0,,,25.0,32.0,42.0,2020-04-01T20:00:00Z,10.0,90.0,7938.0,7938.0,7938.0,05,2.0,90.0,1395.0,61.0,1456.0
2020-04-01,AS,0.0,3.0,2.0,,,,,,,,2020-04-01T20:00:00Z,0.0,,5.0,3.0,3.0,60,0.0,0.0,0.0,0.0,0.0
2020-04-01,AZ,1413.0,19645.0,,,,,,,,,2020-04-01T20:00:00Z,29.0,,21058.0,21058.0,21058.0,04,5.0,0.0,1563.0,124.0,1687.0
2020-04-01,CA,8155.0,21772.0,57400.0,1855.0,,774.0,,,,,2020-04-01T20:00:00Z,171.0,,87327.0,29927.0,29927.0,06,18.0,0.0,0.0,673.0,673.0
2020-04-01,CO,2966.0,13883.0,,574.0,509.0,,,,,,2020-04-01T20:00:00Z,69.0,509.0,16849.0,16849.0,16849.0,08,18.0,95.0,1146.0,339.0,1485.0
2020-04-01,CT,3557.0,13043.0,,766.0,,,,,,,2020-04-01T20:00:00Z,85.0,,16600.0,16600.0,16600.0,09,16.0,0.0,14.0,429.0,443.0
2020-04-01,DC,586.0,3262.0,2.0,,,,,,,142.0,2020-04-01T20:00:00Z,11.0,,3850.0,3848.0,3848.0,11,2.0,0.0,0.0,91.0,91.0
2020-04-01,DE,368.0,4015.0,,51.0,,,,,,49.0,2020-04-01T20:00:00Z,11.0,,4383.0,4383.0,4383.0,10,1.0,0.0,319.0,49.0,368.0
2020-04-01,FL,6955.0,59529.0,1235.0,,949.0,,,,,,2020-04-01T20:00:00Z,87.0,949.0,67719.0,66484.0,66484.0,12,10.0,126.0,5244.0,617.0,5861.0
2020-04-01,GA,4638.0,15688.0,,,952.0,,,,,,2020-04-01T20:00:00Z,139.0,952.0,20326.0,20326.0,20326.0,13,28.0,119.0,3436.0,709.0,4145.0
2020-04-01,GU,77.0,406.0,,19.0,,2.0,,,,9.0,2020-04-01T20:00:00Z,3.0,,483.0,483.0,483.0,66,1.0,0.0,35.0,8.0,43.0
2020-04-01,HI,208.0,8721.0,,,13.0,,6.0,,,58.0,2020-04-01T20:00:00Z,1.0,13.0,8929.0,8929.0,8929.0,15,1.0,1.0,250.0,4.0,254.0
2020-04-01,IA,549.0,7304.0,,63.0,99.0,,,,,118.0,2020-04-01T20:00:00Z,9.0,99.0,7853.0,7853.0,7853.0,19,2.0,5.0,416.0,52.0,468.0
2020-04-01,ID,525.0,6076.0,,,46.0,,7.0,,,,2020-04-01T20:00:00Z,9.0,46.0,6601.0,6601.0,6601.0,16,2.0,1.0,779.0,110.0,889.0
2020-04-01,IL,6980.0,33404.0,,,,,,,,,2020-04-01T20:00:00Z,141.0,,40384.0,40384.0,40384.0,17,42.0,0.0,4173.0,986.0,5159.0
2020-04-01,IN,2565.0,11810.0,,,,,,,,,2020-04-01T20:00:00Z,65.0,,14375.0,14375.0,14375.0,18,16.0,0.0,596.0,406.0,1002.0
2020-04-01,KS,482.0,5411.0,,,114.0,,,,,,2020-04-01T20:00:00Z,10.0,114.0,5893.0,5893.0,5893.0,20,1.0,35.0,415.0,54.0,469.0
2020-04-01,KY,591.0,6965.0,,,,,,,,,2020-04-01T20:00:00Z,17.0,,7556.0,7556.0,7556.0,21,6.0,0.0,635.0,111.0,746.0
2020-04-01,LA,6424.0,39352.0,,1498.0,,,,490.0,,,2020-04-01T20:00:00Z,273.0,,45776.0,45776.0,45776.0,22,34.0,0.0,5622.0,1187.0,6809.0
2020-04-01,MA,7639.0,44125.0,,,682.0,,,,,,2020-04-01T20:00:00Z,187.0,682.0,51764.0,51764.0,51764.0,25,34.0,120.0,3685.0,1118.0,4803.0
2020-04-01,MD,1985.0,17233.0,,,522.0,,,,,,2020-04-01T20:00:00Z,31.0,522.0,19218.0,19218.0,19218.0,24,13.0,93.0,2365.0,325.0,2690.0
2020-04-01,ME,344.0,6088.0,,,63.0,,,,,80.0,2020-04-01T20:00:00Z,7.0,63.0,6432.0,6432.0,6432.0,23,2.0,6.0,0.0,41.0,41.0
2020-04-01,MI,12888.0,27237.0,,,,,,,,,2020-04-01T20:00:00Z,337.0,,40125.0,40125.0,40125.0,26,78.0,0.0,3258.0,1013.0,4271.0
2020-04-01,MN,689.0,20502.0,,54.0,122.0,27.0,27.0,,,,2020-04-01T20:00:00Z,17.0,122.0,21191.0,21191.0,21191.0,27,5.0,10.0,1351.0,60.0,1411.0
2020-04-01,MO,1581.0,15846.0,,,,,,,,,2020-04-01T20:00:00Z,18.0,,17427.0,17427.0,17427.0,29,4.0,0.0,1232.0,254.0,1486.0
2020-04-01,MP,6.0,,,,,,,,,,2020-04-01T20:00:00Z,,,6.0,6.0,6.0,69,0.0,0.0,0.0,4.0,4.0
2020-04-01,MS,1073.0,3712.0,,,332.0,,,,,,2020-04-01T20:00:00Z,22.0,332.0,4785.0,4785.0,4785.0,28,2.0,121.0,175.0,136.0,311.0
2020-04-01,MT,208.0,4710.0,,,17.0,,,,,,2020-04-01T20:00:00Z,5.0,17.0,4918.0,4918.0,4918.0,30,1.0,3.0,476.0,24.0,500.0
2020-04-01,NC,1584.0,24659.0,,204.0,,,,,,,2020-04-01T20:00:00Z,10.0,,26243.0,26243.0,26243.0,37,2.0,0.0,3051.0,86.0,3137.0
2020-04-01,ND,142.0,4351.0,,,23.0,,,,,34.0,2020-04-01T20:00:00Z,3.0,23.0,4493.0,4493.0,4493.0,38,0.0,2.0,220.0,16.0,236.0
2020-04-01,NE,210.0,3475.0,8.0,,,,,,,,2020-04-01T20:00:00Z,4.0,,3693.0,3685.0,3685.0,31,1.0,0.0,544.0,38.0,582.0
2020-04-01,NH,415.0,5985.0,97.0,,56.0,,,,,56.0,2020-04-01T20:00:00Z,4.0,56.0,6497.0,6400.0,6400.0,33,1.0,11.0,572.0,101.0,673.0
2020-04-01,NJ,22255.0,30387.0,,2000.0,,,,,,,2020-04-01T20:00:00Z,355.0,,52642.0,52642.0,52642.0,34,88.0,0.0,3310.0,3559.0,6869.0
2020-04-01,NM,315.0,12925.0,,24.0,,,,,,26.0,2020-04-01T20:00:00Z,5.0,,13240.0,13240.0,13240.0,35,1.0,0.0,679.0,34.0,713.0
2020-04-01,NV,1279.0,11519.0,,,,,,,,,2020-04-01T20:00:00Z,26.0,,12798.0,12798.0,12798.0,32,9.0,0.0,838.0,166.0,1004.0
2020-04-01,NY,83712.0,137168.0,,12226.0,18368.0,3022.0,,,,6142.0,2020-04-01T20:00:00Z,1941.0,18368.0,220880.0,220880.0,220880.0,36,391.0,2464.0,7777.0,7917.0,15694.0
2020-04-01,OH,2547.0,26992.0,,,679.0,,222.0,,,,2020-04-01T20:00:00Z,65.0,679.0,29539.0,29539.0,29539.0,39,10.0,94.0,0.0,348.0,348.0
2020-04-01,OK,719.0,1248.0,,174.0,219.0,98.0,,,,,2020-04-01T20:00:00Z,30.0,219.0,1967.0,1967.0,1967.0,40,7.0,42.0,19.0,154.0,173.0
2020-04-01,OR,736.0,13136.0,,132.0,154.0,,,40.0,,,2020-04-01T20:00:00Z,18.0,154.0,13872.0,13872.0,13872.0,41,0.0,0.0,0.0,46.0,46.0
2020-04-01,PA,5805.0,42427.0,,,620.0,,,,,,2020-04-01T20:00:00Z,74.0,620.0,48232.0,48232.0,48232.0,42,11.0,106.0,4782.0,962.0,5744.0
2020-04-01,PR,286.0,1409.0,897.0,,,,,,,,2020-04-01T20:00:00Z,11.0,,2592.0,1695.0,1695.0,72,3.0,0.0,214.0,47.0,261.0
2020-04-01,RI,566.0,3831.0,,60.0,,14.0,,6.0,,35.0,2020-04-01T20:00:00Z,10.0,,4397.0,4397.0,4397.0,44,2.0,0.0,355.0,77.0,432.0
2020-04-01,SC,1293.0,5033.0,,,349.0,,,,,,2020-04-01T20:00:00Z,26.0,349.0,6326.0,6326.0,6326.0,45,4.0,90.0,417.0,210.0,627.0
2020-04-01,SD,129.0,3903.0,0.0,,12.0,,,,,51.0,2020-04-01T20:00:00Z,2.0,12.0,4032.0,4032.0,4032.0,46,1.0,0.0,294.0,21.0,315.0
2020-04-01,TN,2683.0,29769.0,,,200.0,,,,,137.0,2020-04-01T20:00:00Z,24.0,200.0,32452.0,32452.0,32452.0,47,1.0,25.0,4648.0,444.0,5092.0
2020-04-01,TX,3997.0,43860.0,,196.0,,,,,,38.0,2020-04-01T20:00:00Z,58.0,,47857.0,47857.0,47857.0,48,17.0,0.0,4134.0,731.0,4865.0
2020-04-01,UT,1012.0,20155.0,,,91.0,,,,,,2020-04-01T20:00:00Z,7.0,91.0,21167.0,21167.0,21167.0,49,2.0,18.0,2529.0,125.0,2654.0
2020-04-01,VA,1484.0,13860.0,,,305.0,,145.0,,108.0,,2020-04-01T20:00:00Z,34.0,305.0,15344.0,15344.0,15344.0,51,7.0,140.0,1709.0,234.0,1943.0
2020-04-01,VI,30.0,126.0,24.0,,,,,,,21.0,2020-04-01T20:00:00Z,,,180.0,156.0,156.0,78,0.0,0.0,0.0,0.0,0.0
2020-04-01,VT,321.0,4174.0,,30.0,45.0,,,,,15.0,2020-04-01T20:00:00Z,16.0,45.0,4495.0,4495.0,4495.0,50,3.0,9.0,217.0,28.0,245.0
2020-04-01,WA,6540.0,82557.0,,,,,,,,,2020-04-01T20:00:00Z,282.0,,89097.0,89097.0,89097.0,53,20.0,0.0,4173.0,491.0,4664.0
2020-04-01,WI,1550.0,18819.0,,,398.0,,,,,,2020-04-01T20:00:00Z,24.0,398.0,20369.0,20369.0,20369.0,55,8.0,61.0,1444.0,199.0,1643.0
2020-04-01,WV,191.0,4384.0,,,1.0,,,,,,2020-04-01T20:00:00Z,1.0,1.0,4575.0,4575.0,4575.0,54,0.0,0.0,403.0,29.0,432.0
2020-04-01,WY,130.0,2218.0,,,18.0,,,,,31.0,2020-04-01T20:00:00Z,0.0,18.0,2348.0,2348.0,2348.0,56,0.0,1.0,219.0,21.0,240.0
2020-03-31,AK,119.0,3594.0,,,7.0,,,,,,2020-03-31T20:00:00Z,3.0,7.0,3713.0,3713.0,3713.0,02,0.0,0.0,54.0,5.0,59.0
2020-03-31,AL,981.0,6298.0,,,,,,,,,2020-03-31T20:00:00Z,13.0,,7279.0,7279.0,7279.0,01,7.0,0.0,604.0,122.0,726.0
2020-03-31,AR,523.0,5959.0,,64.0,,,,23.0,,35.0,2020-03-31T20:00:00Z,8.0,,6482.0,6482.0,6482.0,05,1.0,0.0,697.0,50.0,747.0
2020-03-31,AS,0.0,3.0,2.0,,,,,,,,2020-03-31T20:00:00Z,0.0,,5.0,3.0,3.0,60,0.0,0.0,3.0,0.0,3.0
2020-03-31,AZ,1289.0,18082.0,,,,,,,,,2020-03-31T20:00:00Z,24.0,,19371.0,19371.0,19371.0,04,4.0,0.0,2480.0,132.0,2612.0
2020-03-31,CA,7482.0,21772.0,57400.0,1617.0,,657.0,,,,,2020-03-31T20:00:00Z,153.0,,86654.0,29254.0,29254.0,06,20.0,0.0,1223.0,1035.0,2258.0
2020-03-31,CO,2627.0,12737.0,,503.0,414.0,,,,,,2020-03-31T20:00:00Z,51.0,414.0,15364.0,15364.0,15364.0,08,0.0,0.0,0.0,0.0,0.0
2020-03-31,CT,3128.0,13029.0,,608.0,,,,,,,2020-03-31T20:00:00Z,69.0,,16157.0,16157.0,16157.0,09,33.0,0.0,1000.0,557.0,1557.0
2020-03-31,DC,495.0,3262.0,2.0,,,,,,,121.0,2020-03-31T20:00:00Z,9.0,,3759.0,3757.0,3757.0,11,0.0,0.0,580.0,94.0,674.0
2020-03-31,DE,319.0,3696.0,,57.0,,,,,,22.0,2020-03-31T20:00:00Z,10.0,,4015.0,4015.0,4015.0,10,4.0,0.0,1480.0,55.0,1535.0
2020-03-31,FL,6338.0,54285.0,1163.0,,823.0,,,,,,2020-03-31T20:00:00Z,77.0,823.0,61786.0,60623.0,60623.0,12,14.0,171.0,6060.0,865.0,6925.0
2020-03-31,GA,3929.0,12252.0,,,833.0,,,,,,2020-03-31T20:00:00Z,111.0,833.0,16181.0,16181.0,16181.0,13,24.0,126.0,2337.0,1120.0,3457.0
2020-03-31,GU,69.0,371.0,,19.0,,2.0,,,,7.0,2020-03-31T20:00:00Z,2.0,,440.0,440.0,440.0,66,1.0,0.0,19.0,11.0,30.0
2020-03-31,HI,204.0,8471.0,,,12.0,,6.0,,,49.0,2020-03-31T20:00:00Z,,12.0,8675.0,8675.0,8675.0,15,0.0,0.0,646.0,29.0,675.0
2020-03-31,IA,497.0,6888.0,,61.0,94.0,,,,,33.0,2020-03-31T20:00:00Z,7.0,94.0,7385.0,7385.0,7385.0,19,1.0,20.0,726.0,73.0,799.0
2020-03-31,ID,415.0,5297.0,,,45.0,,6.0,,,,2020-03-31T20:00:00Z,7.0,45.0,5712.0,5712.0,5712.0,16,1.0,6.0,901.0,105.0,1006.0
2020-03-31,IL,5994.0,29231.0,,,,,,,,,2020-03-31T20:00:00Z,99.0,,35225.0,35225.0,35225.0,17,26.0,0.0,3842.0,937.0,4779.0
2020-03-31,IN,2159.0,11214.0,,,,,,,,,2020-03-31T20:00:00Z,49.0,,13373.0,13373.0,13373.0,18,14.0,0.0,1342.0,373.0,1715.0
2020-03-31,KS,428.0,4996.0,,,79.0,,,,,,2020-03-31T20:00:00Z,9.0,79.0,5424.0,5424.0,5424.0,20,1.0,13.0,442.0,60.0,502.0
2020-03-31,KY,480.0,6330.0,,,,,,,,,2020-03-31T20:00:00Z,11.0,,6810.0,6810.0,6810.0,21,2.0,0.0,751.0,41.0,792.0
2020-03-31,LA,5237.0,33730.0,,1355.0,,,,438.0,,,2020-03-31T20:00:00Z,239.0,,38967.0,38967.0,38967.0,22,54.0,0.0,3722.0,1212.0,4934.0
2020-03-31,MA,6521.0,40440.0,,,562.0,,,,,,2020-03-31T20:00:00Z,153.0,562.0,46961.0,46961.0,46961.0,25,29.0,109.0,3274.0,868.0,4142.0
2020-03-31,MD,1660.0,14868.0,,,429.0,,,,,,2020-03-31T20:00:00Z,18.0,429.0,16528.0,16528.0,16528.0,24,3.0,76.0,1552.0,247.0,1799.0
2020-03-31,ME,303.0,6088.0,,,57.0,,,,,68.0,2020-03-31T20:00:00Z,5.0,57.0,6391.0,6391.0,6391.0,23,2.0,8.0,2694.0,28.0,2722.0
2020-03-31,MI,11875.0,23979.0,,,,,,,,,2020-03-31T20:00:00Z,259.0,,35854.0,35854.0,35854.0,26,75.0,0.0,2796.0,974.0,3770.0
2020-03-31,MN,629.0,19151.0,,56.0,112.0,26.0,26.0,,,,2020-03-31T20:00:00Z,12.0,112.0,19780.0,19780.0,19780.0,27,2.0,20.0,905.0,53.0,958.0
2020-03-31,MO,1327.0,14614.0,,,,,,,,,2020-03-31T20:00:00Z,14.0,,15941.0,15941.0,15941.0,29,1.0,0.0,1410.0,296.0,1706.0
2020-03-31,MP,2.0,,,,,,,,,,2020-03-31T20:00:00Z,,,2.0,2.0,2.0,69,0.0,0.0,0.0,0.0,0.0
2020-03-31,MS,937.0,3537.0,,,211.0,,,,,,2020-03-31T20:00:00Z,20.0,211.0,4474.0,4474.0,4474.0,28,4.0,16.0,548.0,90.0,638.0
2020-03-31,MT,184.0,4234.0,,,14.0,,,,,,2020-03-31T20:00:00Z,4.0,14.0,4418.0,4418.0,4418.0,30,0.0,4.0,91.0,13.0,104.0
2020-03-31,NC,1498.0,21608.0,,157.0,,,,,,,2020-03-31T20:00:00Z,8.0,,23106.0,23106.0,23106.0,37,2.0,0.0,2051.0,191.0,2242.0
2020-03-31,ND,126.0,4131.0,,,21.0,,,,,30.0,2020-03-31T20:00:00Z,3.0,21.0,4257.0,4257.0,4257.0,38,1.0,2.0,403.0,17.0,420.0
2020-03-31,NE,172.0,2931.0,8.0,,,,,,,,2020-03-31T20:00:00Z,3.0,,3111.0,3103.0,3103.0,31,1.0,0.0,347.0,27.0,374.0
2020-03-31,NH,314.0,5413.0,65.0,,45.0,,,,,,2020-03-31T20:00:00Z,3.0,45.0,5792.0,5727.0,5727.0,33,0.0,0.0,27.0,0.0,27.0
2020-03-31,NJ,18696.0,27077.0,,2000.0,,,,,,,2020-03-31T20:00:00Z,267.0,,45773.0,45773.0,45773.0,34,69.0,0.0,1853.0,2060.0,3913.0
2020-03-31,NM,281.0,12246.0,,22.0,,,,,,26.0,2020-03-31T20:00:00Z,4.0,,12527.0,12527.0,12527.0,35,2.0,0.0,1304.0,44.0,1348.0
2020-03-31,NV,1113.0,10681.0,,,,,,,,,2020-03-31T20:00:00Z,17.0,,11794.0,11794.0,11794.0,32,2.0,0.0,474.0,105.0,579.0
2020-03-31,NY,75795.0,129391.0,,10929.0,15904.0,2710.0,,,,4975.0,2020-03-31T20:00:00Z,1550.0,15904.0,205186.0,205186.0,205186.0,36,332.0,2183.0,9420.0,9298.0,18718.0
2020-03-31,OH,2199.0,26992.0,,,585.0,,198.0,,,,2020-03-31T20:00:00Z,55.0,585.0,29191.0,29191.0,29191.0,39,16.0,110.0,1650.0,266.0,1916.0
2020-03-31,OK,565.0,1229.0,,,177.0,83.0,,,,,2020-03-31T20:00:00Z,23.0,177.0,1794.0,1794.0,1794.0,40,6.0,24.0,22.0,84.0,106.0
2020-03-31,OR,690.0,13136.0,,132.0,154.0,,,40.0,,,2020-03-31T20:00:00Z,18.0,154.0,13826.0,13826.0,13826.0,41,2.0,14.0,859.0,84.0,943.0
2020-03-31,PA,4843.0,37645.0,,,514.0,,,,,,2020-03-31T20:00:00Z,63.0,514.0,42488.0,42488.0,42488.0,42,14.0,128.0,3868.0,756.0,4624.0
2020-03-31,PR,239.0,1195.0,854.0,,,,,,,,2020-03-31T20:00:00Z,8.0,,2288.0,1434.0,1434.0,72,2.0,0.0,264.0,65.0,329.0
2020-03-31,RI,489.0,3476.0,,59.0,,9.0,,6.0,,35.0,2020-03-31T20:00:00Z,8.0,,3965.0,3965.0,3965.0,44,4.0,0.0,289.0,87.0,376.0
2020-03-31,SC,1083.0,4616.0,,,259.0,,,,,,2020-03-31T20:00:00Z,22.0,259.0,5699.0,5699.0,5699.0,45,4.0,130.0,456.0,158.0,614.0
2020-03-31,SD,108.0,3609.0,0.0,,12.0,,,,,44.0,2020-03-31T20:00:00Z,1.0,12.0,3717.0,3717.0,3717.0,46,0.0,12.0,131.0,7.0,138.0
2020-03-31,TN,2239.0,25121.0,,,175.0,,,,,121.0,2020-03-31T20:00:00Z,23.0,175.0,27360.0,27360.0,27360.0,47,10.0,27.0,3651.0,405.0,4056.0
2020-03-31,TX,3266.0,39726.0,,196.0,,,,,,38.0,2020-03-31T20:00:00Z,41.0,,42992.0,42992.0,42992.0,48,7.0,0.0,6723.0,389.0,7112.0
2020-03-31,UT,887.0,17626.0,,,73.0,,,,,,2020-03-31T20:00:00Z,5.0,73.0,18513.0,18513.0,18513.0,49,1.0,73.0,2429.0,81.0,2510.0
2020-03-31,VA,1250.0,12151.0,,,165.0,,,,,,2020-03-31T20:00:00Z,27.0,165.0,13401.0,13401.0,13401.0,51,2.0,29.0,1133.0,230.0,1363.0
2020-03-31,VI,30.0,126.0,24.0,,,,,,,21.0,2020-03-31T20:00:00Z,,,180.0,156.0,156.0,78,0.0,0.0,0.0,0.0,0.0
2020-03-31,VT,293.0,3957.0,,21.0,36.0,,,,,15.0,2020-03-31T20:00:00Z,13.0,36.0,4250.0,4250.0,4250.0,50,1.0,18.0,283.0,37.0,320.0
2020-03-31,WA,6049.0,78384.0,,,,,,,,,2020-03-31T20:00:00Z,262.0,,84433.0,84433.0,84433.0,53,14.0,0.0,4126.0,460.0,4586.0
2020-03-31,WI,1351.0,17375.0,,,337.0,,,,,,2020-03-31T20:00:00Z,16.0,337.0,18726.0,18726.0,18726.0,55,2.0,337.0,1519.0,130.0,1649.0
2020-03-31,WV,162.0,3981.0,,,1.0,,,,,,2020-03-31T20:00:00Z,1.0,1.0,4143.0,4143.0,4143.0,54,0.0,0.0,997.0,36.0,1033.0
